block	ens_gene_id	ens_tx_id	mol_name	tissue	ref_name	type	chrom	tx_start	tx_stop	block_genes	trait	inference_pop1	inter_z_pop1	cv.R2_pop1	cv.R2.pval_pop1	ldregion_pop1	twas_z_pop1	pips_pop1	in_cred_set_pop1	symbol	tissues
4:38905401-4:40200989	ENSG00000163682_skin_sun_exposed_lower_leg		ENSG00000163682_skin_sun_exposed_lower_leg		gtex		4	38454123.0	40458586.0	37	trait	lasso		0.6255453238979778	5.0666334712155466e-70	4:38908038-4:40200519	-2.57	0.0142	1	ENSG00000163682	skin_sun_exposed_lower_leg
4:38905401-4:40200989	ENSG00000163682_brain_spinal_cord_cervical_c-1		ENSG00000163682_brain_spinal_cord_cervical_c-1		gtex		4	38454123.0	40458586.0	37	trait	lasso		0.5102222059232241	1.923099324904843e-19	4:38908038-4:40200519	-2.51	0.014	1	ENSG00000163682	brain_spinal_cord_cervical_c-1
4:38905401-4:40200989	ENSG00000163682_colon_transverse		ENSG00000163682_colon_transverse		gtex		4	38454123.0	40458586.0	37	trait	meta				4:38908038-4:40200519	-2.42	0.0139	1	ENSG00000163682	colon_transverse
4:38905401-4:40200989	ENSG00000163682_brain_cortex		ENSG00000163682_brain_cortex		gtex		4	38454123.0	40458586.0	37	trait	meta				4:38908038-4:40200519	-2.42	0.0139	1	ENSG00000163682	brain_cortex
4:38905401-4:40200989	ENSG00000163682_colon_sigmoid		ENSG00000163682_colon_sigmoid		gtex		4	38454123.0	40458586.0	37	trait	meta				4:38908038-4:40200519	-2.42	0.0139	1	ENSG00000163682	colon_sigmoid
4:38905401-4:40200989	ENSG00000163682_brain_cerebellum		ENSG00000163682_brain_cerebellum		gtex		4	38454123.0	40458586.0	37	trait	meta				4:38908038-4:40200519	-2.42	0.0139	1	ENSG00000163682	brain_cerebellum
4:38905401-4:40200989	ENSG00000163682_artery_tibial		ENSG00000163682_artery_tibial		gtex		4	38454123.0	40458586.0	37	trait	lasso		0.6285369275327419	1.411901969392676e-70	4:38908038-4:40200519	-2.55	0.0139	1	ENSG00000163682	artery_tibial
4:38905401-4:40200989	ENSG00000163682_testis		ENSG00000163682_testis		gtex		4	38454123.0	40458586.0	37	trait	lasso		0.5495798431464218	9.239507478114494e-50	4:38908038-4:40200519	-2.43	0.0137	1	ENSG00000163682	testis
4:38905401-4:40200989	ENSG00000163682_nerve_tibial		ENSG00000163682_nerve_tibial		gtex		4	38454123.0	40458586.0	37	trait	lasso		0.700072329077112	2.2686514723635457e-85	4:38908038-4:40200519	-2.46	0.0137	1	ENSG00000163682	nerve_tibial
4:38905401-4:40200989	ENSG00000163682_brain_limbic		ENSG00000163682_brain_limbic		gtex		4	38454123.0	40458586.0	37	trait	meta				4:38908038-4:40200519	-2.44	0.0136	1	ENSG00000163682	brain_limbic
4:38905401-4:40200989	ENSG00000134962_brain_limbic		ENSG00000134962_brain_limbic		gtex		4	38406852.0	40451536.0	37	trait	meta				4:38908038-4:40200519	2.46	0.0135	1	ENSG00000134962	brain_limbic
4:38905401-4:40200989	ENSG00000197712_breast_mammary_tissue		ENSG00000197712_breast_mammary_tissue		gtex		4	37867676.0	39945739.0	37	trait	enet		0.1420074130697521	1.860145797166053e-12	4:38908038-4:40200519	-2.12	0.0132	1	ENSG00000197712	breast_mammary_tissue
4:38905401-4:40200989	ENSG00000163682_vagina		ENSG00000163682_vagina		gtex		4	38454123.0	40458586.0	37	trait	lasso		0.469348688186798	1.959361183018088e-18	4:38908038-4:40200519	-2.55	0.0132	1	ENSG00000163682	vagina
4:38905401-4:40200989	ENSG00000078140_heart_left_ventricle		ENSG00000078140_heart_left_ventricle		gtex		4	38698043.0	40782792.0	37	trait	blup		0.0274007182654909	0.0017280712759735	4:38908038-4:40200519	-2.55	0.0131	1	ENSG00000078140	heart_left_ventricle
4:38905401-4:40200989	ENSG00000163682_esophagus_muscularis		ENSG00000163682_esophagus_muscularis		gtex		4	38454123.0	40458586.0	37	trait	lasso		0.6178605063260424	1.2887462640054252e-68	4:38908038-4:40200519	-2.39	0.0129	1	ENSG00000163682	esophagus_muscularis
4:38905401-4:40200989	ENSG00000168421_spleen		ENSG00000168421_spleen		gtex		4	39191052.0	41246967.0	37	trait	lasso		0.1331200823273228	1.9656757849744585e-07	4:38908038-4:40200519	-1.82	0.0126	1	ENSG00000168421	spleen
4:38905401-4:40200989	ENSG00000163682_heart_atrial_appendage		ENSG00000163682_heart_atrial_appendage		gtex		4	38454123.0	40458586.0	37	trait	lasso		0.6777810278155401	2.0563486990343713e-80	4:38908038-4:40200519	-2.44	0.0126	1	ENSG00000163682	heart_atrial_appendage
4:38905401-4:40200989	ENSG00000163682_ovary		ENSG00000163682_ovary		gtex		4	38454123.0	40458586.0	37	trait	lasso		0.4679910086144976	7.293974512422647e-21	4:38908038-4:40200519	-2.31	0.0124	1	ENSG00000163682	ovary
4:38905401-4:40200989	ENSG00000163682_uterus		ENSG00000163682_uterus		gtex		4	38454123.0	40458586.0	37	trait	lasso		0.2906480596609589	1.052404669390614e-09	4:38908038-4:40200519	-2.48	0.011	1	ENSG00000163682	uterus
4:38905401-4:40200989	ENSG00000035928_muscle_skeletal		ENSG00000035928_muscle_skeletal		gtex		4	38287455.0	40366375.0	37	trait	lasso		0.0941998059049556	1.248626336475384e-08	4:38908038-4:40200519	-1.96	0.0109	1	ENSG00000035928	muscle_skeletal
4:38905401-4:40200989	ENSG00000197712_lung		ENSG00000197712_lung		gtex		4	37867676.0	39945739.0	37	trait	lasso		0.0696903461349266	9.976663634147074e-07	4:38908038-4:40200519	-0.759	0.0105	1	ENSG00000197712	lung
4:38905401-4:40200989	ENSG00000197712_heart_atrial_appendage		ENSG00000197712_heart_atrial_appendage		gtex		4	37867676.0	39945739.0	37	trait	lasso		0.0094321959418453	0.045343764818118	4:38908038-4:40200519	-0.759	0.0105	1	ENSG00000197712	heart_atrial_appendage
4:38905401-4:40200989	ENSG00000197712_whole_blood		ENSG00000197712_whole_blood		gtex		4	37867676.0	39945739.0	37	trait	lasso		0.0642898050385253	2.595121256131672e-06	4:38908038-4:40200519	-0.759	0.0105	1	ENSG00000197712	whole_blood
4:38905401-4:40200989	ENSG00000174130_pancreas		ENSG00000174130_pancreas		gtex		4	37823714.0	39843791.0	37	trait	lasso		0.0847060506623458	1.554262802039121e-06	4:38908038-4:40200519	-0.759	0.0105	1	ENSG00000174130	pancreas
4:38905401-4:40200989	ENSG00000121892_cells_ebv-transformed_lymphocytes		ENSG00000121892_cells_ebv-transformed_lymphocytes		gtex		4	38822862.0	40977956.0	37	trait	enet		0.0036773535022079	0.2351490943239891	4:38908038-4:40200519	2.17	0.0102	1	ENSG00000121892	cells_ebv-transformed_lymphocytes
4:38905401-4:40200989	ENSG00000163682_liver		ENSG00000163682_liver		gtex		4	38454123.0	40458586.0	37	trait	lasso		0.3174024778326544	6.160565075146371e-17	4:38908038-4:40200519	-2.33	0.00988	1	ENSG00000163682	liver
4:38905401-4:40200989	ENSG00000163682_artery_coronary		ENSG00000163682_artery_coronary		gtex		4	38454123.0	40458586.0	37	trait	lasso		0.534831731767462	1.2872530999200315e-31	4:38908038-4:40200519	-2.18	0.00987	1	ENSG00000163682	artery_coronary
4:40200989-4:42211041	ENSG00000179299_liver		ENSG00000179299_liver		gtex		4	39749896.0	41809985.0	37	trait	lasso		0.0984487673292652	9.051619297695596e-06	4:40205742-4:42210117	-2.96	0.299	1	ENSG00000179299	liver
4:40200989-4:42211041	ENSG00000163694_colon_sigmoid		ENSG00000163694_colon_sigmoid		gtex		4	39423266.0	41630875.0	37	trait	meta				4:40205742-4:42210117	1.96	0.0416	1	ENSG00000163694	colon_sigmoid
2:102072305-2:102971757	ENSG00000135953_breast_mammary_tissue		ENSG00000135953_breast_mammary_tissue		gtex		2	101715839.0	103736888.0	17	trait	blup		0.0334195013640206	0.000595824096968	2:102077378-2:102968362	-16.9	1.0	1	ENSG00000135953	breast_mammary_tissue
2:102072305-2:102971757	ENSG00000115616_muscle_skeletal		ENSG00000115616_muscle_skeletal		gtex		2	101619706.0	103711318.0	17	trait	enet		0.2227504215304198	2.248404834941012e-19	2:102077378-2:102968362	6.44	0.946	1	ENSG00000115616	muscle_skeletal
2:102072305-2:102971757	ENSG00000135953_artery_tibial		ENSG00000135953_artery_tibial		gtex		2	101715839.0	103736888.0	17	trait	blup		0.0549943976150668	1.337512949727839e-05	2:102077378-2:102968362	0.95	0.561	1	ENSG00000135953	artery_tibial
2:102072305-2:102971757	ENSG00000115616_artery_aorta		ENSG00000115616_artery_aorta		gtex		2	101619706.0	103711318.0	17	trait	blup		0.0510565971161006	2.674832811103285e-05	2:102077378-2:102968362	5.19	0.169	1	ENSG00000115616	artery_aorta
2:102971757-2:104508576	ENSG00000115616_pituitary		ENSG00000115616_pituitary		gtex		2	101619706.0	103711318.0	18	trait	lasso		0.0009590318094583	0.2724999661236373	2:102971865-2:104508345	14.5	1.0	1	ENSG00000115616	pituitary
2:102971757-2:104508576	ENSG00000135953_adipose_visceral_omentum		ENSG00000135953_adipose_visceral_omentum		gtex		2	101715839.0	103736888.0	18	trait	blup		0.0298040885611181	0.001128676908809	2:102971865-2:104508345	0.0903	1.0	1	ENSG00000135953	adipose_visceral_omentum
2:104508576-2:105593601	ENSG00000198914_artery_aorta		ENSG00000198914_artery_aorta		gtex		2	103855510.0	105858574.0	28	trait	lasso		0.0864320270208884	5.0474705366192846e-08	2:104508621-2:105593028	3.76	0.828	1	ENSG00000198914	artery_aorta
2:104508576-2:105593601	ENSG00000225765_liver		ENSG00000225765_liver		gtex		2	103412226.0	105414008.0	28	trait	enet		0.1174519189468266	1.2187876821644208e-06	2:104508621-2:105593028	3.17	0.586	1	ENSG00000225765	liver
2:104508576-2:105593601	ENSG00000233639_artery_aorta		ENSG00000233639_artery_aorta		gtex		2	103807571.0	105853183.0	28	trait	lasso		0.0908986418088715	2.2630637192274083e-08	2:104508621-2:105593028	2.98	0.0844	1	ENSG00000233639	artery_aorta
2:104508576-2:105593601	ENSG00000234781_brain_limbic		ENSG00000234781_brain_limbic		gtex		2	103488457.0	105510509.0	28	trait	meta				2:104508621-2:105593028	-2.21	0.0485	1	ENSG00000234781	brain_limbic
2:104508576-2:105593601	ENSG00000269707_artery_aorta		ENSG00000269707_artery_aorta		gtex		2	103853284.0	105926052.0	28	trait	lasso		0.0482346763462853	4.393877317466332e-05	2:104508621-2:105593028	2.2	0.0449	1	ENSG00000269707	artery_aorta
2:105593601-2:106791811	ENSG00000119147_brain_substantia_nigra		ENSG00000119147_brain_substantia_nigra		gtex		2	105063245.0	107078159.0	21	trait	lasso		0.1281595101587338	0.0001401443770543	2:105599839-2:106790116	2.51	0.193	1	ENSG00000119147	brain_substantia_nigra
2:105593601-2:106791811	ENSG00000071051_muscle_skeletal		ENSG00000071051_muscle_skeletal		gtex		2	104744896.0	106894274.0	21	trait	enet		0.0531354827540344	1.8553583672611555e-05	2:105599839-2:106790116	2.05	0.0954	1	ENSG00000071051	muscle_skeletal
2:105593601-2:106791811	ENSG00000115652_esophagus_mucosa		ENSG00000115652_esophagus_mucosa		gtex		2	105093302.0	107194339.0	21	trait	lasso		0.0757148889478661	3.422251363563621e-07	2:105599839-2:106790116	-2.04	0.0823	1	ENSG00000115652	esophagus_mucosa
2:105593601-2:106791811	ENSG00000135973_brain_cerebellum		ENSG00000135973_brain_cerebellum		gtex		2	104241742.0	106243049.0	21	trait	meta				2:105599839-2:106790116	-1.98	0.0784	1	ENSG00000135973	brain_cerebellum
2:23118512-2:24464049	ENSG00000173960_testis		ENSG00000173960_testis		gtex		2	22927284.0	25004909.0	31	trait	lasso		0.133952772694502	1.991691952243644e-10	2:23118826-2:24463987	2.84	0.151	1	ENSG00000173960	testis
2:23118512-2:24464049	ENSG00000279526_adipose_visceral_omentum		ENSG00000279526_adipose_visceral_omentum		gtex		2	22616498.0	24617987.0	31	trait	enet		0.1033395153256346	2.386226041005512e-09	2:23118826-2:24463987	2.47	0.0965	1	ENSG00000279526	adipose_visceral_omentum
2:23118512-2:24464049	ENSG00000119782_liver		ENSG00000119782_liver		gtex		2	23049700.0	25063681.0	31	trait	blup		0.1052619004662532	4.4254915246562375e-06	2:23118826-2:24463987	2.7	0.0918	1	ENSG00000119782	liver
2:23118512-2:24464049	ENSG00000186453_brain_spinal_cord_cervical_c-1		ENSG00000186453_brain_spinal_cord_cervical_c-1		gtex		2	23175068.0	25200849.0	31	trait	lasso		0.0963207740602291	0.0004325845255476	2:23118826-2:24463987	2.36	0.0546	1	ENSG00000186453	brain_spinal_cord_cervical_c-1
2:23118512-2:24464049	ENSG00000173960_skin_sun_exposed_lower_leg		ENSG00000173960_skin_sun_exposed_lower_leg		gtex		2	22927284.0	25004909.0	31	trait	lasso		0.1300203747471621	1.760162117635605e-11	2:23118826-2:24463987	-2.43	0.047	1	ENSG00000173960	skin_sun_exposed_lower_leg
2:23118512-2:24464049	ENSG00000232642_esophagus_muscularis		ENSG00000232642_esophagus_muscularis		gtex		2	23165883.0	25175005.0	31	trait	lasso		0.1501917050713497	3.946831696930887e-13	2:23118826-2:24463987	-2.13	0.0456	1	ENSG00000232642	esophagus_muscularis
2:23118512-2:24464049	ENSG00000176732_skin_not_sun_exposed_suprapubic		ENSG00000176732_skin_not_sun_exposed_suprapubic		gtex		2	23115370.0	25123477.0	31	trait	blup		0.0238470946663125	0.0032525426860502	2:23118826-2:24463987	-1.85	0.0446	1	ENSG00000176732	skin_not_sun_exposed_suprapubic
2:23118512-2:24464049	ENSG00000115128_colon_transverse		ENSG00000115128_colon_transverse		gtex		2	23067583.0	25076443.0	31	trait	meta				2:23118826-2:24463987	2.41	0.0443	1	ENSG00000115128	colon_transverse
2:23118512-2:24464049	ENSG00000279526_stomach		ENSG00000279526_stomach		gtex		2	22616498.0	24617987.0	31	trait	lasso		0.0292784767883388	0.0028275346053969	2:23118826-2:24463987	2.09	0.0345	1	ENSG00000279526	stomach
2:23118512-2:24464049	ENSG00000283031_brain_cerebellum		ENSG00000283031_brain_cerebellum		gtex		2	22667207.0	24685453.0	31	trait	meta				2:23118826-2:24463987	2.13	0.0327	1	ENSG00000283031	brain_cerebellum
2:23118512-2:24464049	ENSG00000173960_adipose_subcutaneous		ENSG00000173960_adipose_subcutaneous		gtex		2	22927284.0	25004909.0	31	trait	lasso		0.0394905805332183	0.0002044752971771	2:23118826-2:24463987	-2.25	0.0324	1	ENSG00000173960	adipose_subcutaneous
2:23118512-2:24464049	ENSG00000283031_nerve_tibial		ENSG00000283031_nerve_tibial		gtex		2	22667207.0	24685453.0	31	trait	enet		0.0594905810004868	6.055799334306246e-06	2:23118826-2:24463987	-2.02	0.0292	1	ENSG00000283031	nerve_tibial
2:23118512-2:24464049	ENSG00000223754_lung		ENSG00000223754_lung		gtex		2	23199838.0	25201698.0	31	trait	lasso		0.0482025172976963	4.418795417360057e-05	2:23118826-2:24463987	-1.96	0.0291	1	ENSG00000223754	lung
2:23118512-2:24464049	ENSG00000173960_colon_transverse		ENSG00000173960_colon_transverse		gtex		2	22927284.0	25004909.0	31	trait	meta				2:23118826-2:24463987	-2.18	0.0284	1	ENSG00000173960	colon_transverse
2:23118512-2:24464049	ENSG00000176732_minor_salivary_gland		ENSG00000176732_minor_salivary_gland		gtex		2	23115370.0	25123477.0	31	trait	enet		0.117462154343142	8.586998981237012e-05	2:23118826-2:24463987	-1.9	0.0276	1	ENSG00000176732	minor_salivary_gland
2:23118512-2:24464049	ENSG00000232642_adipose_subcutaneous		ENSG00000232642_adipose_subcutaneous		gtex		2	23165883.0	25175005.0	31	trait	lasso		0.1575989933256952	9.590709734884165e-14	2:23118826-2:24463987	-1.84	0.0262	1	ENSG00000232642	adipose_subcutaneous
2:23118512-2:24464049	ENSG00000173960_whole_blood		ENSG00000173960_whole_blood		gtex		2	22927284.0	25004909.0	31	trait	lasso		0.2039175955364186	1.0555167780201109e-17	2:23118826-2:24463987	-2.01	0.0239	1	ENSG00000173960	whole_blood
2:23118512-2:24464049	ENSG00000115129_testis		ENSG00000115129_testis		gtex		2	23077432.0	25085861.0	31	trait	lasso		0.0525754127572511	6.959916390325571e-05	2:23118826-2:24463987	-2.05	0.0233	1	ENSG00000115129	testis
2:23118512-2:24464049	ENSG00000173960_stomach		ENSG00000173960_stomach		gtex		2	22927284.0	25004909.0	31	trait	lasso		0.0523820988065274	9.002475096314236e-05	2:23118826-2:24463987	-2.04	0.0223	1	ENSG00000173960	stomach
2:23118512-2:24464049	ENSG00000205639_prostate		ENSG00000205639_prostate		gtex		2	23010080.0	25033257.0	31	trait	blup		0.0369569342540618	0.0049304455920761	2:23118826-2:24463987	-1.83	0.0216	1	ENSG00000205639	prostate
2:23118512-2:24464049	ENSG00000219626_heart_left_ventricle		ENSG00000219626_heart_left_ventricle		gtex		2	23076525.0	25169640.0	31	trait	enet		0.3728933735996049	2.640527349630882e-34	2:23118826-2:24463987	-1.82	0.018	1	ENSG00000219626	heart_left_ventricle
2:23118512-2:24464049	ENSG00000084676_esophagus_muscularis		ENSG00000084676_esophagus_muscularis		gtex		2	23491913.0	25770702.0	31	trait	blup		0.0655851300933466	2.063888946298806e-06	2:23118826-2:24463987	-1.46	0.0178	1	ENSG00000084676	esophagus_muscularis
2:23118512-2:24464049	ENSG00000115129_brain_cerebellum		ENSG00000115129_brain_cerebellum		gtex		2	23077432.0	25085861.0	31	trait	meta				2:23118826-2:24463987	-1.88	0.0174	1	ENSG00000115129	brain_cerebellum
2:24464049-2:26672117	ENSG00000217643_thyroid		ENSG00000217643_thyroid		gtex		2	24822468.0	26822950.0	47	trait	blup		0.04548313086517	7.127877628237534e-05	2:24468132-2:26672014	-3.82	0.254	1	ENSG00000217643	thyroid
2:24464049-2:26672117	ENSG00000217643_testis		ENSG00000217643_testis		gtex		2	24822468.0	26822950.0	47	trait	blup		0.0149066234703617	0.0236643374608156	2:24468132-2:26672014	-3.83	0.23	1	ENSG00000217643	testis
2:24464049-2:26672117	ENSG00000138101_heart_left_ventricle		ENSG00000138101_heart_left_ventricle		gtex		2	24377197.0	26673647.0	47	trait	lasso		0.0136848452429435	0.0204645901835474	2:24468132-2:26672014	3.85	0.227	1	ENSG00000138101	heart_left_ventricle
2:24464049-2:26672117	ENSG00000084676_brain_cortex		ENSG00000084676_brain_cortex		gtex		2	23491913.0	25770702.0	47	trait	meta				2:24468132-2:26672014	2.77	0.17	1	ENSG00000084676	brain_cortex
2:24464049-2:26672117	ENSG00000115138_ovary		ENSG00000115138_ovary		gtex		2	24160852.0	26168903.0	47	trait	lasso		0.0599394920006278	0.0020636267835511	2:24468132-2:26672014	2.59	0.161	1	ENSG00000115138	ovary
2:24464049-2:26672117	ENSG00000271936_skin_sun_exposed_lower_leg		ENSG00000271936_skin_sun_exposed_lower_leg		gtex		2	23825609.0	25826717.0	47	trait	blup		0.0199572795528227	0.0065317774117196	2:24468132-2:26672014	2.95	0.155	1	ENSG00000271936	skin_sun_exposed_lower_leg
2:24464049-2:26672117	ENSG00000084676_stomach		ENSG00000084676_stomach		gtex		2	23491913.0	25770702.0	47	trait	blup		0.0428650225836358	0.0003711777891339	2:24468132-2:26672014	-3.02	0.131	1	ENSG00000084676	stomach
2:24464049-2:26672117	ENSG00000217643_heart_atrial_appendage		ENSG00000217643_heart_atrial_appendage		gtex		2	24822468.0	26822950.0	47	trait	lasso		0.0932556199550974	1.4803695535822832e-08	2:24468132-2:26672014	-3.66	0.108	1	ENSG00000217643	heart_atrial_appendage
2:24464049-2:26672117	ENSG00000143970_artery_tibial		ENSG00000143970_artery_tibial		gtex		2	24733752.0	26878516.0	47	trait	lasso		0.0152148301593103	0.0154473382707845	2:24468132-2:26672014	-3.52	0.0675	1	ENSG00000143970	artery_tibial
2:24464049-2:26672117	ENSG00000219626_spleen		ENSG00000219626_spleen		gtex		2	23076525.0	25169640.0	47	trait	enet		0.3860510912854605	2.3381154870879838e-21	2:24468132-2:26672014	-2.6	0.0485	1	ENSG00000219626	spleen
2:24464049-2:26672117	ENSG00000084676_brain_limbic		ENSG00000084676_brain_limbic		gtex		2	23491913.0	25770702.0	47	trait	meta				2:24468132-2:26672014	-2.55	0.046	1	ENSG00000084676	brain_limbic
2:24464049-2:26672117	ENSG00000084731_cells_cultured_fibroblasts		ENSG00000084731_cells_cultured_fibroblasts		gtex		2	24926595.0	26982749.0	47	trait	lasso		0.1080680537438901	1.0084356398064795e-09	2:24468132-2:26672014	2.98	0.0417	1	ENSG00000084731	cells_cultured_fibroblasts
2:24464049-2:26672117	ENSG00000217643_brain_substantia_nigra		ENSG00000217643_brain_substantia_nigra		gtex		2	24822468.0	26822950.0	47	trait	enet		0.0573240468309111	0.0090904762305516	2:24468132-2:26672014	-3.32	0.0361	1	ENSG00000217643	brain_substantia_nigra
2:24464049-2:26672117	ENSG00000115137_brain_cortex		ENSG00000115137_brain_cortex		gtex		2	23943635.0	25972094.0	47	trait	meta				2:24468132-2:26672014	-2.38	0.0349	1	ENSG00000115137	brain_cortex
2:24464049-2:26672117	ENSG00000217643_brain_cerebellum		ENSG00000217643_brain_cerebellum		gtex		2	24822468.0	26822950.0	47	trait	meta				2:24468132-2:26672014	-3.24	0.0291	1	ENSG00000217643	brain_cerebellum
9:134176000-9:134697518	ENSG00000196358_testis		ENSG00000196358_testis		gtex		9	131161675.0	133244534.0	9	trait	enet		0.0014736352344425	0.2365251036755909	9:134176997-9:134696326	-1.36	0.118	1	ENSG00000196358	testis
9:134176000-9:134697518	ENSG00000130714_artery_aorta		ENSG00000130714_artery_aorta		gtex		9	130502901.0	132523800.0	9	trait	lasso		0.0974594129407947	6.930086730398933e-09	9:134176997-9:134696326	1.07	0.0962	1	ENSG00000130714	artery_aorta
9:134176000-9:134697518	ENSG00000130723_muscle_skeletal		ENSG00000130723_muscle_skeletal		gtex		9	130394092.0	132500197.0	9	trait	lasso		0.0215586020442837	0.004898287152077	9:134176997-9:134696326	-0.674	0.0782	1	ENSG00000130723	muscle_skeletal
